Date,Month,Week,EMP Name,Supervisor Name,Calls Handled,Sales,Average Handle Time,Login Hours,Target Login Hours,Total Handle Time
16-Jan-17,Jan-17,4,EMP-10,Supervisor-2,63,25,466,7.8,9,29358
16-Jan-17,Jan-17,4,EMP-11,Supervisor-2,34,9,325,6.9,9,11050
16-Jan-17,Jan-17,4,EMP-12,Supervisor-2,49,25,453,7.8,9,22197
16-Jan-17,Jan-17,4,EMP-13,Supervisor-2,38,14,324,8.8,9,12312
16-Jan-17,Jan-17,4,EMP-14,Supervisor-2,46,7,405,5.9,9,18630
16-Jan-17,Jan-17,4,EMP-15,Supervisor-3,59,17,507,7.8,9,29913
16-Jan-17,Jan-17,4,EMP-16,Supervisor-3,39,9,467,6.9,9,18213
16-Jan-17,Jan-17,4,EMP-17,Supervisor-3,37,10,530,8.8,9,19610
16-Jan-17,Jan-17,4,EMP-18,Supervisor-3,65,12,545,9,9,35425
16-Jan-17,Jan-17,4,EMP-19,Supervisor-3,33,5,584,7.8,9,19272
16-Jan-17,Jan-17,4,EMP-20,Supervisor-3,66,9,592,4.9,9,39072
17-Jan-17,Jan-17,4,EMP-1,Supervisor-1,64,9,311,8.8,9,19904
17-Jan-17,Jan-17,4,EMP-2,Supervisor-1,48,23,403,6.9,9,19344
17-Jan-17,Jan-17,4,EMP-3,Supervisor-1,37,14,489,7.8,9,18093
17-Jan-17,Jan-17,4,EMP-4,Supervisor-1,33,11,425,5.9,9,14025
17-Jan-17,Jan-17,4,EMP-5,Supervisor-1,55,27,413,6.9,9,22715
17-Jan-17,Jan-17,4,EMP-6,Supervisor-2,43,6,353,4.9,9,15179
17-Jan-17,Jan-17,4,EMP-7,Supervisor-2,30,12,414,5.9,9,12420
17-Jan-17,Jan-17,4,EMP-8,Supervisor-2,41,18,476,4.9,9,19516
17-Jan-17,Jan-17,4,EMP-9,Supervisor-2,30,19,366,6.9,9,10980
17-Jan-17,Jan-17,4,EMP-10,Supervisor-2,40,22,403,4.9,9,16120
17-Jan-17,Jan-17,4,EMP-11,Supervisor-2,56,21,583,4.9,9,32648
17-Jan-17,Jan-17,4,EMP-12,Supervisor-2,67,6,476,8.8,9,31892
17-Jan-17,Jan-17,4,EMP-13,Supervisor-2,63,21,406,9,9,25578
17-Jan-17,Jan-17,4,EMP-14,Supervisor-2,52,8,528,5.9,9,27456
17-Jan-17,Jan-17,4,EMP-15,Supervisor-3,63,26,539,5.9,9,33957
17-Jan-17,Jan-17,4,EMP-16,Supervisor-3,56,7,489,7.8,9,27384
17-Jan-17,Jan-17,4,EMP-17,Supervisor-3,65,12,333,4.9,9,21645
17-Jan-17,Jan-17,4,EMP-18,Supervisor-3,36,27,419,4.9,9,15084
17-Jan-17,Jan-17,4,EMP-19,Supervisor-3,53,24,426,5.9,9,22578
17-Jan-17,Jan-17,4,EMP-20,Supervisor-3,63,20,498,6.9,9,31374
18-Jan-17,Jan-17,4,EMP-1,Supervisor-1,30,5,312,5.9,9,9360
18-Jan-17,Jan-17,4,EMP-2,Supervisor-1,67,10,444,9,9,29748
18-Jan-17,Jan-17,4,EMP-3,Supervisor-1,55,5,579,9,9,31845
18-Jan-17,Jan-17,4,EMP-4,Supervisor-1,30,8,315,5.9,9,9450
18-Jan-17,Jan-17,4,EMP-5,Supervisor-1,33,17,481,8.8,9,15873
18-Jan-17,Jan-17,4,EMP-6,Supervisor-2,31,22,508,9,9,15748
18-Jan-17,Jan-17,4,EMP-7,Supervisor-2,30,13,346,6.9,9,10380
18-Jan-17,Jan-17,4,EMP-8,Supervisor-2,62,22,398,6.9,9,24676
18-Jan-17,Jan-17,4,EMP-9,Supervisor-2,57,5,305,8.8,9,17385
18-Jan-17,Jan-17,4,EMP-10,Supervisor-2,31,13,389,9,9,12059
18-Jan-17,Jan-17,4,EMP-11,Supervisor-2,62,16,520,9,9,32240
18-Jan-17,Jan-17,4,EMP-12,Supervisor-2,68,19,403,6.9,9,27404
18-Jan-17,Jan-17,4,EMP-13,Supervisor-2,63,16,345,7.8,9,21735
18-Jan-17,Jan-17,4,EMP-14,Supervisor-2,51,0,379,9,9,19329
18-Jan-17,Jan-17,4,EMP-15,Supervisor-3,61,17,552,5.9,9,33672
18-Jan-17,Jan-17,4,EMP-16,Supervisor-3,65,21,590,9,9,38350
18-Jan-17,Jan-17,4,EMP-17,Supervisor-3,70,9,502,8.8,9,35140
18-Jan-17,Jan-17,4,EMP-18,Supervisor-3,61,24,304,9,9,18544
18-Jan-17,Jan-17,4,EMP-19,Supervisor-3,53,25,410,7.8,9,21730
18-Jan-17,Jan-17,4,EMP-20,Supervisor-3,57,25,534,4.9,9,30438
19-Jan-17,Jan-17,4,EMP-1,Supervisor-1,60,16,541,9,9,32460
19-Jan-17,Jan-17,4,EMP-2,Supervisor-1,50,6,515,4.9,9,25750
19-Jan-17,Jan-17,4,EMP-3,Supervisor-1,32,23,469,8.8,9,15008
19-Jan-17,Jan-17,4,EMP-4,Supervisor-1,47,15,380,6.9,9,17860
19-Jan-17,Jan-17,4,EMP-5,Supervisor-1,69,14,385,5.9,9,26565
19-Jan-17,Jan-17,4,EMP-6,Supervisor-2,66,23,565,5.9,9,37290
19-Jan-17,Jan-17,4,EMP-7,Supervisor-2,60,26,563,8.8,9,33780
19-Jan-17,Jan-17,4,EMP-8,Supervisor-2,37,0,311,5.9,9,11507
19-Jan-17,Jan-17,4,EMP-9,Supervisor-2,39,24,331,7.8,9,12909
19-Jan-17,Jan-17,4,EMP-10,Supervisor-2,51,19,331,9,9,16881
19-Jan-17,Jan-17,4,EMP-11,Supervisor-2,55,5,358,9,9,19690
19-Jan-17,Jan-17,4,EMP-12,Supervisor-2,56,6,567,4.9,9,31752
19-Jan-17,Jan-17,4,EMP-13,Supervisor-2,62,23,320,5.9,9,19840
19-Jan-17,Jan-17,4,EMP-14,Supervisor-2,46,14,442,5.9,9,20332
19-Jan-17,Jan-17,4,EMP-15,Supervisor-3,48,16,599,6.9,9,28752
19-Jan-17,Jan-17,4,EMP-16,Supervisor-3,53,21,592,4.9,9,31376
19-Jan-17,Jan-17,4,EMP-17,Supervisor-3,57,27,419,6.9,9,23883
19-Jan-17,Jan-17,4,EMP-18,Supervisor-3,58,9,426,9,9,24708
19-Jan-17,Jan-17,4,EMP-19,Supervisor-3,68,19,319,8.8,9,21692
19-Jan-17,Jan-17,4,EMP-20,Supervisor-3,52,23,476,8.8,9,24752
20-Jan-17,Jan-17,4,EMP-1,Supervisor-1,54,13,470,8.8,9,25380
20-Jan-17,Jan-17,4,EMP-2,Supervisor-1,66,22,494,9,9,32604
20-Jan-17,Jan-17,4,EMP-3,Supervisor-1,65,19,320,5.9,9,20800
20-Jan-17,Jan-17,4,EMP-4,Supervisor-1,69,20,383,4.9,9,26427
20-Jan-17,Jan-17,4,EMP-5,Supervisor-1,61,19,538,9,9,32818
20-Jan-17,Jan-17,4,EMP-6,Supervisor-2,69,18,483,7.8,9,33327
20-Jan-17,Jan-17,4,EMP-7,Supervisor-2,46,14,455,6.9,9,20930
20-Jan-17,Jan-17,4,EMP-8,Supervisor-2,55,23,400,5.9,9,22000
20-Jan-17,Jan-17,4,EMP-9,Supervisor-2,54,16,396,6.9,9,21384
20-Jan-17,Jan-17,4,EMP-10,Supervisor-2,46,13,546,5.9,9,25116
20-Jan-17,Jan-17,4,EMP-11,Supervisor-2,33,12,552,6.9,9,18216
20-Jan-17,Jan-17,4,EMP-12,Supervisor-2,49,6,394,7.8,9,19306
20-Jan-17,Jan-17,4,EMP-13,Supervisor-2,65,20,431,9,9,28015
20-Jan-17,Jan-17,4,EMP-14,Supervisor-2,35,24,509,6.9,9,17815
20-Jan-17,Jan-17,4,EMP-15,Supervisor-3,46,19,361,5.9,9,16606
20-Jan-17,Jan-17,4,EMP-16,Supervisor-3,68,27,567,4.9,9,38556
20-Jan-17,Jan-17,4,EMP-17,Supervisor-3,66,25,360,6.9,9,23760
20-Jan-17,Jan-17,4,EMP-18,Supervisor-3,51,8,500,8.8,9,25500
20-Jan-17,Jan-17,4,EMP-19,Supervisor-3,46,14,428,7.8,9,19688
20-Jan-17,Jan-17,4,EMP-20,Supervisor-3,49,12,551,5.9,9,26999
21-Jan-17,Jan-17,4,EMP-1,Supervisor-1,42,11,359,8.8,9,15078
21-Jan-17,Jan-17,4,EMP-2,Supervisor-1,68,18,422,8.8,9,28696
21-Jan-17,Jan-17,4,EMP-3,Supervisor-1,53,24,321,7.8,9,17013
21-Jan-17,Jan-17,4,EMP-4,Supervisor-1,58,7,428,4.9,9,24824
21-Jan-17,Jan-17,4,EMP-5,Supervisor-1,30,7,377,8.8,9,11310
21-Jan-17,Jan-17,4,EMP-6,Supervisor-2,57,15,392,8.8,9,22344
21-Jan-17,Jan-17,4,EMP-7,Supervisor-2,39,6,522,5.9,9,20358
21-Jan-17,Jan-17,4,EMP-8,Supervisor-2,46,17,557,5.9,9,25622
21-Jan-17,Jan-17,4,EMP-9,Supervisor-2,40,27,416,9,9,16640
21-Jan-17,Jan-17,4,EMP-10,Supervisor-2,40,7,457,5.9,9,18280
21-Jan-17,Jan-17,4,EMP-11,Supervisor-2,41,10,595,4.9,9,24395
21-Jan-17,Jan-17,4,EMP-12,Supervisor-2,45,26,595,8.8,9,26775
21-Jan-17,Jan-17,4,EMP-13,Supervisor-2,50,7,540,6.9,9,27000
21-Jan-17,Jan-17,4,EMP-14,Supervisor-2,58,9,445,8.8,9,25810
21-Jan-17,Jan-17,4,EMP-15,Supervisor-3,65,12,556,7.8,9,36140
21-Jan-17,Jan-17,4,EMP-16,Supervisor-3,35,21,403,5.9,9,14105
21-Jan-17,Jan-17,4,EMP-17,Supervisor-3,41,6,541,7.8,9,22181
21-Jan-17,Jan-17,4,EMP-18,Supervisor-3,69,13,397,8.8,9,27393
21-Jan-17,Jan-17,4,EMP-19,Supervisor-3,70,0,472,9,9,33040
21-Jan-17,Jan-17,4,EMP-20,Supervisor-3,43,22,516,4.9,9,22188
22-Jan-17,Jan-17,4,EMP-1,Supervisor-1,64,5,529,8.8,9,33856
22-Jan-17,Jan-17,4,EMP-2,Supervisor-1,60,23,378,4.9,9,22680
22-Jan-17,Jan-17,4,EMP-3,Supervisor-1,54,14,426,6.9,9,23004
22-Jan-17,Jan-17,4,EMP-4,Supervisor-1,69,13,317,4.9,9,21873
22-Jan-17,Jan-17,4,EMP-5,Supervisor-1,62,23,522,9,9,32364
22-Jan-17,Jan-17,4,EMP-6,Supervisor-2,63,0,431,8.8,9,27153
22-Jan-17,Jan-17,4,EMP-7,Supervisor-2,47,26,484,9,9,22748
22-Jan-17,Jan-17,4,EMP-8,Supervisor-2,43,6,328,6.9,9,14104
22-Jan-17,Jan-17,4,EMP-9,Supervisor-2,35,25,408,7.8,9,14280
22-Jan-17,Jan-17,4,EMP-10,Supervisor-2,30,24,492,4.9,9,14760
22-Jan-17,Jan-17,4,EMP-11,Supervisor-2,55,24,577,5.9,9,31735
22-Jan-17,Jan-17,4,EMP-12,Supervisor-2,46,7,498,4.9,9,22908
22-Jan-17,Jan-17,4,EMP-13,Supervisor-2,67,6,470,4.9,9,31490
22-Jan-17,Jan-17,4,EMP-14,Supervisor-2,34,0,545,6.9,9,18530
22-Jan-17,Jan-17,4,EMP-15,Supervisor-3,36,9,541,8.8,9,19476
22-Jan-17,Jan-17,4,EMP-16,Supervisor-3,62,15,490,7.8,9,30380
22-Jan-17,Jan-17,4,EMP-17,Supervisor-3,57,21,399,7.8,9,22743
22-Jan-17,Jan-17,4,EMP-18,Supervisor-3,35,14,396,8.8,9,13860
22-Jan-17,Jan-17,4,EMP-19,Supervisor-3,70,15,501,4.9,9,35070
22-Jan-17,Jan-17,4,EMP-20,Supervisor-3,57,20,378,5.9,9,21546
23-Jan-17,Jan-17,5,EMP-1,Supervisor-1,61,23,420,7.8,9,25620
23-Jan-17,Jan-17,5,EMP-2,Supervisor-1,68,14,566,7.8,9,38488
23-Jan-17,Jan-17,5,EMP-3,Supervisor-1,39,19,562,9,9,21918
23-Jan-17,Jan-17,5,EMP-4,Supervisor-1,45,10,415,9,9,18675
23-Jan-17,Jan-17,5,EMP-5,Supervisor-1,34,14,300,9,9,10200
23-Jan-17,Jan-17,5,EMP-6,Supervisor-2,44,7,554,7.8,9,24376
23-Jan-17,Jan-17,5,EMP-7,Supervisor-2,40,18,498,4.9,9,19920
23-Jan-17,Jan-17,5,EMP-8,Supervisor-2,48,14,538,4.9,9,25824
23-Jan-17,Jan-17,5,EMP-9,Supervisor-2,33,17,480,5.9,9,15840
23-Jan-17,Jan-17,5,EMP-10,Supervisor-2,65,16,379,7.8,9,24635
23-Jan-17,Jan-17,5,EMP-11,Supervisor-2,49,14,471,5.9,9,23079
23-Jan-17,Jan-17,5,EMP-12,Supervisor-2,60,5,481,6.9,9,28860
23-Jan-17,Jan-17,5,EMP-13,Supervisor-2,70,11,403,4.9,9,28210
23-Jan-17,Jan-17,5,EMP-14,Supervisor-2,30,0,432,9,9,12960
23-Jan-17,Jan-17,5,EMP-15,Supervisor-3,44,17,443,9,9,19492
23-Jan-17,Jan-17,5,EMP-16,Supervisor-3,41,25,578,5.9,9,23698
23-Jan-17,Jan-17,5,EMP-17,Supervisor-3,54,11,448,7.8,9,24192
23-Jan-17,Jan-17,5,EMP-18,Supervisor-3,65,6,595,4.9,9,38675
23-Jan-17,Jan-17,5,EMP-19,Supervisor-3,33,15,472,8.8,9,15576
23-Jan-17,Jan-17,5,EMP-20,Supervisor-3,42,0,490,8.8,9,20580
24-Jan-17,Jan-17,5,EMP-1,Supervisor-1,46,11,425,8.8,9,19550
24-Jan-17,Jan-17,5,EMP-2,Supervisor-1,48,8,471,5.9,9,22608
24-Jan-17,Jan-17,5,EMP-3,Supervisor-1,44,12,307,5.9,9,13508
24-Jan-17,Jan-17,5,EMP-4,Supervisor-1,61,11,378,5.9,9,23058
24-Jan-17,Jan-17,5,EMP-5,Supervisor-1,36,14,306,7.8,9,11016
24-Jan-17,Jan-17,5,EMP-6,Supervisor-2,39,14,506,5.9,9,19734
24-Jan-17,Jan-17,5,EMP-7,Supervisor-2,53,17,534,9,9,28302
24-Jan-17,Jan-17,5,EMP-8,Supervisor-2,37,24,573,8.8,9,21201
24-Jan-17,Jan-17,5,EMP-9,Supervisor-2,70,27,490,5.9,9,34300
24-Jan-17,Jan-17,5,EMP-10,Supervisor-2,58,19,524,5.9,9,30392
24-Jan-17,Jan-17,5,EMP-11,Supervisor-2,48,24,445,7.8,9,21360
24-Jan-17,Jan-17,5,EMP-12,Supervisor-2,63,26,357,6.9,9,22491
24-Jan-17,Jan-17,5,EMP-13,Supervisor-2,43,7,363,6.9,9,15609
24-Jan-17,Jan-17,5,EMP-14,Supervisor-2,52,25,459,9,9,23868
24-Jan-17,Jan-17,5,EMP-15,Supervisor-3,31,26,362,6.9,9,11222
24-Jan-17,Jan-17,5,EMP-16,Supervisor-3,68,15,502,4.9,9,34136
24-Jan-17,Jan-17,5,EMP-17,Supervisor-3,53,19,305,7.8,9,16165
24-Jan-17,Jan-17,5,EMP-18,Supervisor-3,36,17,526,9,9,18936
24-Jan-17,Jan-17,5,EMP-19,Supervisor-3,49,26,402,8.8,9,19698
24-Jan-17,Jan-17,5,EMP-20,Supervisor-3,64,22,474,8.8,9,30336
25-Jan-17,Jan-17,5,EMP-1,Supervisor-1,67,9,506,6.9,9,33902
25-Jan-17,Jan-17,5,EMP-2,Supervisor-1,38,13,449,6.9,9,17062
25-Jan-17,Jan-17,5,EMP-3,Supervisor-1,52,26,558,7.8,9,29016
25-Jan-17,Jan-17,5,EMP-4,Supervisor-1,40,13,347,5.9,9,13880
25-Jan-17,Jan-17,5,EMP-5,Supervisor-1,67,26,579,6.9,9,38793
25-Jan-17,Jan-17,5,EMP-6,Supervisor-2,48,6,418,8.8,9,20064
25-Jan-17,Jan-17,5,EMP-7,Supervisor-2,35,5,565,4.9,9,19775
25-Jan-17,Jan-17,5,EMP-8,Supervisor-2,37,14,564,7.8,9,20868
25-Jan-17,Jan-17,5,EMP-9,Supervisor-2,45,6,536,8.8,9,24120
25-Jan-17,Jan-17,5,EMP-10,Supervisor-2,64,9,335,9,9,21440
25-Jan-17,Jan-17,5,EMP-11,Supervisor-2,49,20,317,5.9,9,15533
25-Jan-17,Jan-17,5,EMP-12,Supervisor-2,46,20,588,9,9,27048
25-Jan-17,Jan-17,5,EMP-13,Supervisor-2,65,18,495,6.9,9,32175
25-Jan-17,Jan-17,5,EMP-14,Supervisor-2,49,15,568,7.8,9,27832
25-Jan-17,Jan-17,5,EMP-15,Supervisor-3,45,8,397,8.8,9,17865
25-Jan-17,Jan-17,5,EMP-16,Supervisor-3,43,16,567,6.9,9,24381
25-Jan-17,Jan-17,5,EMP-17,Supervisor-3,49,25,407,8.8,9,19943
25-Jan-17,Jan-17,5,EMP-18,Supervisor-3,70,10,371,6.9,9,25970
25-Jan-17,Jan-17,5,EMP-19,Supervisor-3,51,9,542,4.9,9,27642
25-Jan-17,Jan-17,5,EMP-20,Supervisor-3,40,15,502,7.8,9,20080
26-Jan-17,Jan-17,5,EMP-1,Supervisor-1,51,6,500,4.9,9,25500
26-Jan-17,Jan-17,5,EMP-2,Supervisor-1,43,27,542,9,9,23306
26-Jan-17,Jan-17,5,EMP-3,Supervisor-1,62,13,408,5.9,9,25296
26-Jan-17,Jan-17,5,EMP-4,Supervisor-1,60,22,305,5.9,9,18300
26-Jan-17,Jan-17,5,EMP-5,Supervisor-1,49,13,515,8.8,9,25235
26-Jan-17,Jan-17,5,EMP-6,Supervisor-2,66,5,528,8.8,9,34848
26-Jan-17,Jan-17,5,EMP-7,Supervisor-2,33,22,596,6.9,9,19668
26-Jan-17,Jan-17,5,EMP-8,Supervisor-2,63,23,519,8.8,9,32697
26-Jan-17,Jan-17,5,EMP-9,Supervisor-2,32,6,322,5.9,9,10304
26-Jan-17,Jan-17,5,EMP-10,Supervisor-2,57,12,405,7.8,9,23085
26-Jan-17,Jan-17,5,EMP-11,Supervisor-2,47,10,519,6.9,9,24393
26-Jan-17,Jan-17,5,EMP-12,Supervisor-2,33,8,302,5.9,9,9966
26-Jan-17,Jan-17,5,EMP-13,Supervisor-2,68,13,373,5.9,9,25364
26-Jan-17,Jan-17,5,EMP-14,Supervisor-2,48,23,516,5.9,9,24768
26-Jan-17,Jan-17,5,EMP-15,Supervisor-3,34,10,508,6.9,9,17272
26-Jan-17,Jan-17,5,EMP-16,Supervisor-3,66,10,561,4.9,9,37026
26-Jan-17,Jan-17,5,EMP-17,Supervisor-3,33,18,311,6.9,9,10263
26-Jan-17,Jan-17,5,EMP-18,Supervisor-3,30,22,342,5.9,9,10260
26-Jan-17,Jan-17,5,EMP-19,Supervisor-3,37,23,407,7.8,9,15059
26-Jan-17,Jan-17,5,EMP-20,Supervisor-3,61,22,394,5.9,9,24034
27-Jan-17,Jan-17,5,EMP-1,Supervisor-1,39,5,364,6.9,9,14196
27-Jan-17,Jan-17,5,EMP-2,Supervisor-1,44,24,410,5.9,9,18040
27-Jan-17,Jan-17,5,EMP-3,Supervisor-1,34,14,445,8.8,9,15130
27-Jan-17,Jan-17,5,EMP-4,Supervisor-1,40,9,303,4.9,9,12120
27-Jan-17,Jan-17,5,EMP-5,Supervisor-1,60,24,550,7.8,9,33000
27-Jan-17,Jan-17,5,EMP-6,Supervisor-2,66,9,506,8.8,9,33396
27-Jan-17,Jan-17,5,EMP-7,Supervisor-2,64,13,413,7.8,9,26432
27-Jan-17,Jan-17,5,EMP-8,Supervisor-2,55,14,359,6.9,9,19745
27-Jan-17,Jan-17,5,EMP-9,Supervisor-2,36,7,339,4.9,9,12204
27-Jan-17,Jan-17,5,EMP-10,Supervisor-2,68,18,569,6.9,9,38692
27-Jan-17,Jan-17,5,EMP-11,Supervisor-2,60,19,321,6.9,9,19260
27-Jan-17,Jan-17,5,EMP-12,Supervisor-2,57,16,475,7.8,9,27075
27-Jan-17,Jan-17,5,EMP-13,Supervisor-2,61,21,482,8.8,9,29402
27-Jan-17,Jan-17,5,EMP-14,Supervisor-2,30,17,500,4.9,9,15000
27-Jan-17,Jan-17,5,EMP-15,Supervisor-3,50,12,447,9,9,22350
27-Jan-17,Jan-17,5,EMP-16,Supervisor-3,53,25,418,9,9,22154
27-Jan-17,Jan-17,5,EMP-17,Supervisor-3,59,26,595,4.9,9,35105
27-Jan-17,Jan-17,5,EMP-18,Supervisor-3,67,16,585,6.9,9,39195
27-Jan-17,Jan-17,5,EMP-19,Supervisor-3,46,21,480,7.8,9,22080
27-Jan-17,Jan-17,5,EMP-20,Supervisor-3,39,17,557,5.9,9,21723
28-Jan-17,Jan-17,5,EMP-1,Supervisor-1,60,18,348,5.9,9,20880
28-Jan-17,Jan-17,5,EMP-2,Supervisor-1,38,19,448,5.9,9,17024
28-Jan-17,Jan-17,5,EMP-3,Supervisor-1,43,22,538,5.9,9,23134
28-Jan-17,Jan-17,5,EMP-4,Supervisor-1,66,16,464,4.9,9,30624
28-Jan-17,Jan-17,5,EMP-5,Supervisor-1,63,21,520,5.9,9,32760
28-Jan-17,Jan-17,5,EMP-6,Supervisor-2,45,12,429,4.9,9,19305
28-Jan-17,Jan-17,5,EMP-7,Supervisor-2,66,8,546,9,9,36036
28-Jan-17,Jan-17,5,EMP-8,Supervisor-2,51,13,357,9,9,18207
28-Jan-17,Jan-17,5,EMP-9,Supervisor-2,66,18,323,7.8,9,21318
28-Jan-17,Jan-17,5,EMP-10,Supervisor-2,33,8,323,7.8,9,10659
28-Jan-17,Jan-17,5,EMP-11,Supervisor-2,36,10,326,6.9,9,11736
28-Jan-17,Jan-17,5,EMP-12,Supervisor-2,63,8,534,9,9,33642
28-Jan-17,Jan-17,5,EMP-13,Supervisor-2,52,0,361,5.9,9,18772
28-Jan-17,Jan-17,5,EMP-14,Supervisor-2,53,10,384,6.9,9,20352
28-Jan-17,Jan-17,5,EMP-15,Supervisor-3,34,18,363,6.9,9,12342
28-Jan-17,Jan-17,5,EMP-16,Supervisor-3,43,20,325,4.9,9,13975
28-Jan-17,Jan-17,5,EMP-17,Supervisor-3,63,14,334,4.9,9,21042
28-Jan-17,Jan-17,5,EMP-18,Supervisor-3,52,18,551,7.8,9,28652
28-Jan-17,Jan-17,5,EMP-19,Supervisor-3,43,16,437,5.9,9,18791
28-Jan-17,Jan-17,5,EMP-20,Supervisor-3,37,13,351,7.8,9,12987
29-Jan-17,Jan-17,5,EMP-1,Supervisor-1,44,7,312,7.8,9,13728
29-Jan-17,Jan-17,5,EMP-2,Supervisor-1,60,18,330,4.9,9,19800
29-Jan-17,Jan-17,5,EMP-3,Supervisor-1,31,24,443,9,9,13733
29-Jan-17,Jan-17,5,EMP-4,Supervisor-1,58,20,408,8.8,9,23664
29-Jan-17,Jan-17,5,EMP-5,Supervisor-1,40,5,328,5.9,9,13120
29-Jan-17,Jan-17,5,EMP-6,Supervisor-2,56,9,339,4.9,9,18984
29-Jan-17,Jan-17,5,EMP-7,Supervisor-2,68,27,404,6.9,9,27472
29-Jan-17,Jan-17,5,EMP-8,Supervisor-2,46,6,531,8.8,9,24426
29-Jan-17,Jan-17,5,EMP-9,Supervisor-2,49,10,344,6.9,9,16856
29-Jan-17,Jan-17,5,EMP-10,Supervisor-2,44,22,352,9,9,15488
29-Jan-17,Jan-17,5,EMP-11,Supervisor-2,70,9,487,5.9,9,34090
29-Jan-17,Jan-17,5,EMP-12,Supervisor-2,33,17,590,8.8,9,19470
29-Jan-17,Jan-17,5,EMP-13,Supervisor-2,36,19,396,5.9,9,14256
29-Jan-17,Jan-17,5,EMP-14,Supervisor-2,52,8,578,6.9,9,30056
29-Jan-17,Jan-17,5,EMP-15,Supervisor-3,43,25,514,5.9,9,22102
29-Jan-17,Jan-17,5,EMP-16,Supervisor-3,53,24,342,4.9,9,18126
29-Jan-17,Jan-17,5,EMP-17,Supervisor-3,59,10,561,6.9,9,33099
29-Jan-17,Jan-17,5,EMP-18,Supervisor-3,44,9,541,8.8,9,23804
29-Jan-17,Jan-17,5,EMP-19,Supervisor-3,49,15,370,9,9,18130
29-Jan-17,Jan-17,5,EMP-20,Supervisor-3,69,26,300,4.9,9,20700
30-Jan-17,Jan-17,6,EMP-1,Supervisor-1,44,8,589,9,9,25916
30-Jan-17,Jan-17,6,EMP-2,Supervisor-1,38,20,453,4.9,9,17214
30-Jan-17,Jan-17,6,EMP-3,Supervisor-1,49,12,573,5.9,9,28077
30-Jan-17,Jan-17,6,EMP-4,Supervisor-1,38,22,415,9,9,15770
30-Jan-17,Jan-17,6,EMP-5,Supervisor-1,52,14,406,6.9,9,21112
30-Jan-17,Jan-17,6,EMP-6,Supervisor-2,51,27,326,8.8,9,16626
30-Jan-17,Jan-17,6,EMP-7,Supervisor-2,63,18,592,9,9,37296
30-Jan-17,Jan-17,6,EMP-8,Supervisor-2,49,17,391,7.8,9,19159
30-Jan-17,Jan-17,6,EMP-9,Supervisor-2,39,10,401,4.9,9,15639
30-Jan-17,Jan-17,6,EMP-10,Supervisor-2,31,21,441,5.9,9,13671
30-Jan-17,Jan-17,6,EMP-11,Supervisor-2,38,12,396,5.9,9,15048
30-Jan-17,Jan-17,6,EMP-12,Supervisor-2,41,17,313,5.9,9,12833
30-Jan-17,Jan-17,6,EMP-13,Supervisor-2,58,22,493,9,9,28594
30-Jan-17,Jan-17,6,EMP-14,Supervisor-2,31,13,400,7.8,9,12400
30-Jan-17,Jan-17,6,EMP-15,Supervisor-3,30,22,535,6.9,9,16050
30-Jan-17,Jan-17,6,EMP-16,Supervisor-3,31,25,430,9,9,13330
30-Jan-17,Jan-17,6,EMP-17,Supervisor-3,65,5,597,6.9,9,38805
30-Jan-17,Jan-17,6,EMP-18,Supervisor-3,44,27,438,6.9,9,19272
30-Jan-17,Jan-17,6,EMP-19,Supervisor-3,69,16,599,9,9,41331
30-Jan-17,Jan-17,6,EMP-20,Supervisor-3,32,26,385,8.8,9,12320
31-Jan-17,Jan-17,6,EMP-1,Supervisor-1,38,18,593,4.9,9,22534
31-Jan-17,Jan-17,6,EMP-2,Supervisor-1,53,15,450,4.9,9,23850
31-Jan-17,Jan-17,6,EMP-3,Supervisor-1,56,0,591,6.9,9,33096
31-Jan-17,Jan-17,6,EMP-4,Supervisor-1,54,14,317,7.8,9,17118
31-Jan-17,Jan-17,6,EMP-5,Supervisor-1,39,5,547,5.9,9,21333
31-Jan-17,Jan-17,6,EMP-6,Supervisor-2,41,19,546,8.8,9,22386
31-Jan-17,Jan-17,6,EMP-7,Supervisor-2,67,12,598,4.9,9,40066
31-Jan-17,Jan-17,6,EMP-8,Supervisor-2,37,24,356,4.9,9,13172
31-Jan-17,Jan-17,6,EMP-9,Supervisor-2,59,23,471,7.8,9,27789
31-Jan-17,Jan-17,6,EMP-10,Supervisor-2,31,24,419,8.8,9,12989
31-Jan-17,Jan-17,6,EMP-11,Supervisor-2,34,22,572,6.9,9,19448
31-Jan-17,Jan-17,6,EMP-12,Supervisor-2,54,5,552,7.8,9,29808
31-Jan-17,Jan-17,6,EMP-13,Supervisor-2,63,24,313,9,9,19719
31-Jan-17,Jan-17,6,EMP-14,Supervisor-2,65,13,367,4.9,9,23855
31-Jan-17,Jan-17,6,EMP-15,Supervisor-3,36,9,560,7.8,9,20160
31-Jan-17,Jan-17,6,EMP-16,Supervisor-3,32,25,560,9,9,17920
31-Jan-17,Jan-17,6,EMP-17,Supervisor-3,30,5,407,5.9,9,12210
31-Jan-17,Jan-17,6,EMP-18,Supervisor-3,62,13,340,6.9,9,21080
31-Jan-17,Jan-17,6,EMP-19,Supervisor-3,32,19,538,5.9,9,17216
31-Jan-17,Jan-17,6,EMP-20,Supervisor-3,48,27,484,8.8,9,23232
